"","match.id","series.id","duration..s.","mode","map","team","win.","score","player","kills","deaths","X...","k.d","kills.per.10min","deaths.per.10min","player.score","player.spm","damage.dealt","event"
"45","eUnited_Luminosity_Hacienda_HP_1","eulg",760,"Hardpoint","Hacienda","eUnited","W",250,"Arcitys",29,21,8,1.38,22.89,16.58,4615,364.34,5514,"Vegas"
"46","eUnited_Luminosity_Hacienda_HP_1","eulg",760,"Hardpoint","Hacienda","eUnited","W",250,"Abezy",30,34,-4,0.88,23.68,26.84,4250,335.53,7096,"Vegas"
"47","eUnited_Luminosity_Hacienda_HP_1","eulg",760,"Hardpoint","Hacienda","Luminosity","L",248,"Formal",37,22,15,1.68,29.21,17.37,5930,468.16,7509,"Vegas"
"48","eUnited_Luminosity_Hacienda_HP_1","eulg",760,"Hardpoint","Hacienda","eUnited","W",250,"Clayster",20,31,-11,0.65,15.79,24.47,3640,287.37,4822,"Vegas"
"49","eUnited_Luminosity_Hacienda_HP_1","eulg",760,"Hardpoint","Hacienda","Luminosity","L",248,"Slacked",19,28,-9,0.68,15,22.11,3685,290.92,4243,"Vegas"
"50","eUnited_Luminosity_Hacienda_HP_1","eulg",760,"Hardpoint","Hacienda","Luminosity","L",248,"Classic",30,27,3,1.11,23.68,21.32,4625,365.13,6058,"Vegas"
"51","eUnited_Luminosity_Hacienda_SND_2","eulg",NA,"Search & Destroy","Hacienda","eUnited","L",2,"JKap",6,7,-1,0.86,NA,NA,1050,NA,1474,"Vegas"
"52","eUnited_Luminosity_Hacienda_SND_2","eulg",NA,"Search & Destroy","Hacienda","eUnited","L",2,"Clayster",5,7,-2,0.71,NA,NA,605,NA,1382,"Vegas"
"53","eUnited_Luminosity_Hacienda_SND_2","eulg",NA,"Search & Destroy","Hacienda","Luminosity","W",6,"Gunless",9,3,6,3,NA,NA,1075,NA,1723,"Vegas"
"54","eUnited_Luminosity_Hacienda_SND_2","eulg",NA,"Search & Destroy","Hacienda","Luminosity","W",6,"Formal",10,5,5,2,NA,NA,1550,NA,2321,"Vegas"
"55","eUnited_Luminosity_Hacienda_SND_2","eulg",NA,"Search & Destroy","Hacienda","Luminosity","W",6,"Slacked",2,7,-5,0.29,NA,NA,895,NA,490,"Vegas"
"56","eUnited_Luminosity_Hacienda_SND_2","eulg",NA,"Search & Destroy","Hacienda","Luminosity","W",6,"Classic",4,6,-2,0.67,NA,NA,810,NA,1085,"Vegas"
"57","eUnited_Luminosity_Hacienda_SND_2","eulg",NA,"Search & Destroy","Hacienda","eUnited","L",2,"Prestinni",3,7,-4,0.43,NA,NA,590,NA,974,"Vegas"
"58","eUnited_Luminosity_Hacienda_SND_2","eulg",NA,"Search & Destroy","Hacienda","eUnited","L",2,"Arcitys",5,7,-2,0.71,NA,NA,650,NA,1190,"Vegas"
"59","eUnited_Luminosity_Hacienda_SND_2","eulg",NA,"Search & Destroy","Hacienda","eUnited","L",2,"Abezy",6,7,-1,0.86,NA,NA,840,NA,1636,"Vegas"
"60","eUnited_Luminosity_Hacienda_SND_2","eulg",NA,"Search & Destroy","Hacienda","Luminosity","W",6,"John",10,4,6,2.5,NA,NA,2020,NA,2111,"Vegas"
"61","eUnited_Luminosity_Seaside_Control_3","eulg",790,"Control","Seaside","Luminosity","L",1,"Formal",16,24,-8,0.67,12.15,18.23,2435,184.94,3859,"Vegas"
"62","eUnited_Luminosity_Seaside_Control_3","eulg",790,"Control","Seaside","eUnited","W",3,"Clayster",27,20,7,1.35,20.51,15.19,4420,335.7,5219,"Vegas"
"63","eUnited_Luminosity_Seaside_Control_3","eulg",790,"Control","Seaside","Luminosity","L",1,"Slacked",15,19,-4,0.79,11.39,14.43,2870,217.97,3314,"Vegas"
"64","eUnited_Luminosity_Seaside_Control_3","eulg",790,"Control","Seaside","Luminosity","L",1,"Gunless",21,22,-1,0.95,15.95,16.71,3120,236.96,5041,"Vegas"
"65","eUnited_Luminosity_Seaside_Control_3","eulg",790,"Control","Seaside","eUnited","W",3,"Prestinni",28,21,7,1.33,21.27,15.95,4120,312.91,4289,"Vegas"
"66","eUnited_Luminosity_Seaside_Control_3","eulg",790,"Control","Seaside","Luminosity","L",1,"John",20,20,0,1,15.19,15.19,2860,217.22,3595,"Vegas"
"67","eUnited_Luminosity_Seaside_Control_3","eulg",790,"Control","Seaside","Luminosity","L",1,"Classic",13,22,-9,0.59,9.87,16.71,2150,163.29,3150,"Vegas"
"68","eUnited_Luminosity_Seaside_Control_3","eulg",790,"Control","Seaside","eUnited","W",3,"Abezy",23,16,7,1.44,17.47,12.15,4175,317.09,4829,"Vegas"
"69","eUnited_Luminosity_Seaside_Control_3","eulg",790,"Control","Seaside","eUnited","W",3,"JKap",17,16,1,1.06,12.91,12.15,3295,250.25,3362,"Vegas"
"70","eUnited_Luminosity_Seaside_Control_3","eulg",790,"Control","Seaside","eUnited","W",3,"Arcitys",14,13,1,1.08,10.63,9.87,2175,165.19,2794,"Vegas"
"71","eUnited_Mindfreak_Arsenal_HP_4","mfeu",559,"Hardpoint","Arsenal","eUnited","W",250,"Abezy",23,18,5,1.28,24.69,19.32,NA,NA,4689,"Vegas"
"72","eUnited_Mindfreak_Arsenal_HP_4","mfeu",559,"Hardpoint","Arsenal","eUnited","W",250,"Clayster",13,17,-4,0.76,13.95,18.25,NA,NA,3149,"Vegas"
"73","eUnited_Mindfreak_Arsenal_HP_4","mfeu",559,"Hardpoint","Arsenal","Mindfreak","L",150,"Louqa",22,20,2,1.1,23.61,21.47,NA,NA,4535,"Vegas"
"74","eUnited_Mindfreak_Arsenal_HP_4","mfeu",559,"Hardpoint","Arsenal","eUnited","W",250,"Arcitys",29,14,15,2.07,31.13,15.03,NA,NA,5613,"Vegas"
"75","eUnited_Mindfreak_Arsenal_HP_4","mfeu",559,"Hardpoint","Arsenal","eUnited","W",250,"Prestinni",18,18,0,1,19.32,19.32,NA,NA,3919,"Vegas"
"76","eUnited_Mindfreak_Arsenal_HP_4","mfeu",559,"Hardpoint","Arsenal","Mindfreak","L",150,"Fighta",16,23,-7,0.7,17.17,24.69,NA,NA,3611,"Vegas"
"77","eUnited_Mindfreak_Arsenal_HP_4","mfeu",559,"Hardpoint","Arsenal","Mindfreak","L",150,"Shockz",22,19,3,1.16,23.61,20.39,NA,NA,4535,"Vegas"
"78","eUnited_Mindfreak_Arsenal_HP_4","mfeu",559,"Hardpoint","Arsenal","eUnited","W",250,"JKap",17,16,1,1.06,18.25,17.17,NA,NA,3765,"Vegas"
"79","eUnited_Mindfreak_Arsenal_HP_4","mfeu",559,"Hardpoint","Arsenal","Mindfreak","L",150,"BuZZO",10,20,-10,0.5,10.73,21.47,NA,NA,2687,"Vegas"
"80","eUnited_Mindfreak_Arsenal_HP_4","mfeu",559,"Hardpoint","Arsenal","Mindfreak","L",150,"Excite",14,18,-4,0.78,15.03,19.32,NA,NA,3303,"Vegas"
"81","eUnited_Mindfreak_Hacienda_HP_1","mfeu",505,"Hardpoint","Hacienda","eUnited","L",80,"Clayster",16,21,-5,0.76,19.01,24.95,2875,341.58,3146,"Vegas"
"82","eUnited_Mindfreak_Hacienda_HP_1","mfeu",505,"Hardpoint","Hacienda","eUnited","L",80,"JKap",16,22,-6,0.73,19.01,26.14,2150,255.45,3658,"Vegas"
"83","eUnited_Mindfreak_Hacienda_HP_1","mfeu",505,"Hardpoint","Hacienda","Mindfreak","W",250,"Shockz",26,18,8,1.44,30.89,21.39,3420,406.34,5033,"Vegas"
"84","eUnited_Mindfreak_Hacienda_HP_1","mfeu",505,"Hardpoint","Hacienda","Mindfreak","W",250,"Fighta",28,16,12,1.75,33.27,19.01,3730,443.17,4252,"Vegas"
"85","eUnited_Mindfreak_Hacienda_HP_1","mfeu",505,"Hardpoint","Hacienda","Mindfreak","W",250,"BuZZO",9,15,-6,0.6,10.69,17.82,1990,236.44,2522,"Vegas"
"86","eUnited_Mindfreak_Hacienda_HP_1","mfeu",505,"Hardpoint","Hacienda","eUnited","L",80,"Arcitys",19,14,5,1.36,22.57,16.63,2900,344.55,3799,"Vegas"
"87","eUnited_Mindfreak_Hacienda_HP_1","mfeu",505,"Hardpoint","Hacienda","Mindfreak","W",250,"Louqa",23,18,5,1.28,27.33,21.39,3430,407.52,4654,"Vegas"
"88","eUnited_Mindfreak_Hacienda_HP_1","mfeu",505,"Hardpoint","Hacienda","eUnited","L",80,"Abezy",21,24,-3,0.88,24.95,28.51,2770,329.11,3909,"Vegas"
"89","eUnited_Mindfreak_Hacienda_HP_1","mfeu",505,"Hardpoint","Hacienda","Mindfreak","W",250,"Excite",19,14,5,1.36,22.57,16.63,3185,378.42,4053,"Vegas"
"90","eUnited_Mindfreak_Hacienda_HP_1","mfeu",505,"Hardpoint","Hacienda","eUnited","L",80,"Prestinni",11,24,-13,0.46,13.07,28.51,2430,288.71,2954,"Vegas"
"91","eUnited_Mindfreak_Hacienda_SND_2","mfeu",NA,"Search & Destroy","Hacienda","eUnited","W",6,"JKap",5,10,-5,0.5,NA,NA,1225,NA,1162,"Vegas"
"92","eUnited_Mindfreak_Hacienda_SND_2","mfeu",NA,"Search & Destroy","Hacienda","eUnited","W",6,"Clayster",7,9,-2,0.78,NA,NA,900,NA,1436,"Vegas"
"93","eUnited_Mindfreak_Hacienda_SND_2","mfeu",NA,"Search & Destroy","Hacienda","eUnited","W",6,"Prestinni",7,9,-2,0.78,NA,NA,1390,NA,1696,"Vegas"
"94","eUnited_Mindfreak_Hacienda_SND_2","mfeu",NA,"Search & Destroy","Hacienda","eUnited","W",6,"Arcitys",8,7,1,1.14,NA,NA,1100,NA,1745,"Vegas"
"95","eUnited_Mindfreak_Hacienda_SND_2","mfeu",NA,"Search & Destroy","Hacienda","eUnited","W",6,"Abezy",12,5,7,2.4,NA,NA,2060,NA,2230,"Vegas"
"96","eUnited_Mindfreak_Hacienda_SND_2","mfeu",NA,"Search & Destroy","Hacienda","Mindfreak","L",5,"BuZZO",7,8,-1,0.88,NA,NA,800,NA,1512,"Vegas"
"97","eUnited_Mindfreak_Hacienda_SND_2","mfeu",NA,"Search & Destroy","Hacienda","Mindfreak","L",5,"Excite",9,5,4,1.8,NA,NA,1275,NA,1811,"Vegas"
"98","eUnited_Mindfreak_Hacienda_SND_2","mfeu",NA,"Search & Destroy","Hacienda","Mindfreak","L",5,"Fighta",9,8,1,1.12,NA,NA,1480,NA,1893,"Vegas"
"99","eUnited_Mindfreak_Hacienda_SND_2","mfeu",NA,"Search & Destroy","Hacienda","Mindfreak","L",5,"Louqa",11,8,3,1.38,NA,NA,1375,NA,1810,"Vegas"
"100","eUnited_Mindfreak_Hacienda_SND_2","mfeu",NA,"Search & Destroy","Hacienda","Mindfreak","L",5,"Shockz",5,9,-4,0.56,NA,NA,775,NA,1297,"Vegas"
"101","eUnited_Mindfreak_Seaside_Control_3","mfeu",500,"Control","Seaside","Mindfreak","L",0,"BuZZO",12,15,-3,0.8,14.4,18,1700,204,3063,"Vegas"
"102","eUnited_Mindfreak_Seaside_Control_3","mfeu",500,"Control","Seaside","eUnited","W",3,"JKap",16,12,4,1.33,19.2,14.4,2975,357,3100,"Vegas"
"103","eUnited_Mindfreak_Seaside_Control_3","mfeu",500,"Control","Seaside","eUnited","W",3,"Clayster",15,15,0,1,18,18,2525,303,3339,"Vegas"
"104","eUnited_Mindfreak_Seaside_Control_3","mfeu",500,"Control","Seaside","Mindfreak","L",0,"Fighta",15,18,-3,0.83,18,21.6,2130,255.6,2790,"Vegas"
"105","eUnited_Mindfreak_Seaside_Control_3","mfeu",500,"Control","Seaside","eUnited","W",3,"Abezy",12,12,0,1,14.4,14.4,2190,262.8,2719,"Vegas"
"106","eUnited_Mindfreak_Seaside_Control_3","mfeu",500,"Control","Seaside","eUnited","W",3,"Prestinni",21,11,10,1.91,25.2,13.2,3270,392.4,3213,"Vegas"
"107","eUnited_Mindfreak_Seaside_Control_3","mfeu",500,"Control","Seaside","Mindfreak","L",0,"Shockz",11,18,-7,0.61,13.2,21.6,1645,197.4,3036,"Vegas"
"108","eUnited_Mindfreak_Seaside_Control_3","mfeu",500,"Control","Seaside","eUnited","W",3,"Arcitys",26,8,18,3.25,31.2,9.6,3240,388.8,3997,"Vegas"
"109","eUnited_Mindfreak_Seaside_Control_3","mfeu",500,"Control","Seaside","Mindfreak","L",0,"Excite",9,18,-9,0.5,10.8,21.6,1425,171,2313,"Vegas"
"110","eUnited_Mindfreak_Seaside_Control_3","mfeu",500,"Control","Seaside","Mindfreak","L",0,"Louqa",11,18,-7,0.61,13.2,21.6,1550,186,2495,"Vegas"
"111","eUnited_Reciprocity_Frequency_HP_1","eurec",538,"Hardpoint","Frequency","Reciprocity","L",137,"Wuskin",17,23,-6,0.74,18.96,25.65,2205,245.91,4216,"Vegas"
"112","eUnited_Reciprocity_Frequency_HP_1","eurec",538,"Hardpoint","Frequency","eUnited","W",250,"Abezy",20,22,-2,0.91,22.3,24.54,3735,416.54,4740,"Vegas"
"113","eUnited_Reciprocity_Frequency_HP_1","eurec",538,"Hardpoint","Frequency","eUnited","W",250,"JKap",19,19,0,1,21.19,21.19,3305,368.59,3906,"Vegas"
"114","eUnited_Reciprocity_Frequency_HP_1","eurec",538,"Hardpoint","Frequency","Reciprocity","L",137,"Zed",22,27,-5,0.81,24.54,30.11,3180,354.65,4036,"Vegas"
"115","eUnited_Reciprocity_Frequency_HP_1","eurec",538,"Hardpoint","Frequency","Reciprocity","L",137,"Seany",20,25,-5,0.8,22.3,27.88,3315,369.7,3882,"Vegas"
"116","eUnited_Reciprocity_Frequency_HP_1","eurec",538,"Hardpoint","Frequency","Reciprocity","L",137,"Denz",16,22,-6,0.73,17.84,24.54,2700,301.12,3495,"Vegas"
"117","eUnited_Reciprocity_Frequency_HP_1","eurec",538,"Hardpoint","Frequency","eUnited","W",250,"Prestinni",35,15,20,2.33,39.03,16.73,5195,579.37,6546,"Vegas"
"118","eUnited_Reciprocity_Frequency_HP_1","eurec",538,"Hardpoint","Frequency","eUnited","W",250,"Arcitys",19,16,3,1.19,21.19,17.84,3135,349.63,4130,"Vegas"
"119","eUnited_Reciprocity_Frequency_HP_1","eurec",538,"Hardpoint","Frequency","Reciprocity","L",137,"Tommey",16,25,-9,0.64,17.84,27.88,2970,331.23,4288,"Vegas"
"120","eUnited_Reciprocity_Frequency_HP_1","eurec",538,"Hardpoint","Frequency","eUnited","W",250,"Clayster",30,18,12,1.67,33.46,20.07,3880,432.71,4280,"Vegas"
"121","eUnited_Reciprocity_Hacienda_SND_2","eurec",NA,"Search & Destroy","Hacienda","eUnited","W",6,"JKap",4,9,-5,0.44,NA,NA,1150,NA,1369,"Vegas"
"122","eUnited_Reciprocity_Hacienda_SND_2","eurec",NA,"Search & Destroy","Hacienda","eUnited","W",6,"Clayster",12,7,5,1.71,NA,NA,1725,NA,2033,"Vegas"
"123","eUnited_Reciprocity_Hacienda_SND_2","eurec",NA,"Search & Destroy","Hacienda","eUnited","W",6,"Prestinni",5,6,-1,0.83,NA,NA,915,NA,1409,"Vegas"
"124","eUnited_Reciprocity_Hacienda_SND_2","eurec",NA,"Search & Destroy","Hacienda","eUnited","W",6,"Arcitys",7,6,1,1.17,NA,NA,1000,NA,2018,"Vegas"
"125","eUnited_Reciprocity_Hacienda_SND_2","eurec",NA,"Search & Destroy","Hacienda","eUnited","W",6,"Abezy",10,7,3,1.43,NA,NA,1355,NA,2286,"Vegas"
"126","eUnited_Reciprocity_Hacienda_SND_2","eurec",NA,"Search & Destroy","Hacienda","Reciprocity","L",4,"Denz",8,9,-1,0.89,NA,NA,1150,NA,1141,"Vegas"
"127","eUnited_Reciprocity_Hacienda_SND_2","eurec",NA,"Search & Destroy","Hacienda","Reciprocity","L",4,"Seany",5,7,-2,0.71,NA,NA,1150,NA,1485,"Vegas"
"128","eUnited_Reciprocity_Hacienda_SND_2","eurec",NA,"Search & Destroy","Hacienda","Reciprocity","L",4,"Tommey",5,8,-3,0.62,NA,NA,1075,NA,1533,"Vegas"
"129","eUnited_Reciprocity_Hacienda_SND_2","eurec",NA,"Search & Destroy","Hacienda","Reciprocity","L",4,"Wuskin",6,5,1,1.2,NA,NA,1025,NA,1658,"Vegas"
"130","eUnited_Reciprocity_Hacienda_SND_2","eurec",NA,"Search & Destroy","Hacienda","Reciprocity","L",4,"Zed",11,8,3,1.38,NA,NA,1685,NA,1869,"Vegas"
"131","eUnited_Reciprocity_Seaside_Control_3","eurec",640,"Control","Seaside","eUnited","W",3,"Prestinni",30,19,11,1.58,28.12,17.81,3885,364.22,6275,"Vegas"
"132","eUnited_Reciprocity_Seaside_Control_3","eurec",640,"Control","Seaside","Reciprocity","L",1,"Denz",8,18,-10,0.44,7.5,16.88,1375,128.91,2381,"Vegas"
"133","eUnited_Reciprocity_Seaside_Control_3","eurec",640,"Control","Seaside","Reciprocity","L",1,"Zed",13,17,-4,0.76,12.19,15.94,2400,225,3004,"Vegas"
"134","eUnited_Reciprocity_Seaside_Control_3","eurec",640,"Control","Seaside","eUnited","W",3,"Abezy",15,18,-3,0.83,14.06,16.88,2615,245.16,3165,"Vegas"
"135","eUnited_Reciprocity_Seaside_Control_3","eurec",640,"Control","Seaside","Reciprocity","L",1,"Wuskin",18,15,3,1.2,16.88,14.06,3150,295.31,3391,"Vegas"
"136","eUnited_Reciprocity_Seaside_Control_3","eurec",640,"Control","Seaside","eUnited","W",3,"JKap",14,16,-2,0.88,13.12,15,2650,248.44,3050,"Vegas"
"137","eUnited_Reciprocity_Seaside_Control_3","eurec",640,"Control","Seaside","eUnited","W",3,"Clayster",19,17,2,1.12,17.81,15.94,3100,290.62,3565,"Vegas"
"138","eUnited_Reciprocity_Seaside_Control_3","eurec",640,"Control","Seaside","eUnited","W",3,"Arcitys",18,14,4,1.29,16.88,13.12,2695,252.66,3607,"Vegas"
"139","eUnited_Reciprocity_Seaside_Control_3","eurec",640,"Control","Seaside","Reciprocity","L",1,"Seany",27,20,7,1.35,25.31,18.75,3450,323.44,4500,"Vegas"
"140","eUnited_Reciprocity_Seaside_Control_3","eurec",640,"Control","Seaside","Reciprocity","L",1,"Tommey",19,25,-6,0.76,17.81,23.44,2940,275.62,3576,"Vegas"
"141","eUnited_Splyce_Frequency_HP_4","eusplyce",609,"Hardpoint","Frequency","eUnited","W",250,"Prestinni",24,30,-6,0.8,23.65,29.56,3830,377.34,5319,"Vegas"
"142","eUnited_Splyce_Frequency_HP_4","eusplyce",609,"Hardpoint","Frequency","eUnited","W",250,"Arcitys",28,18,10,1.56,27.59,17.73,4425,435.96,4725,"Vegas"
"143","eUnited_Splyce_Frequency_HP_4","eusplyce",609,"Hardpoint","Frequency","Splyce","L",199,"Accuracy",22,25,-3,0.88,21.67,24.63,3345,329.56,4899,"Vegas"
"144","eUnited_Splyce_Frequency_HP_4","eusplyce",609,"Hardpoint","Frequency","Splyce","L",199,"Loony",22,23,-1,0.96,21.67,22.66,3710,365.52,4174,"Vegas"
"145","eUnited_Splyce_Frequency_HP_4","eusplyce",609,"Hardpoint","Frequency","eUnited","W",250,"Abezy",27,22,5,1.23,26.6,21.67,4090,402.96,4821,"Vegas"
"146","eUnited_Splyce_Frequency_HP_4","eusplyce",609,"Hardpoint","Frequency","Splyce","L",199,"Temp",25,25,0,1,24.63,24.63,3975,391.63,5102,"Vegas"
"147","eUnited_Splyce_Frequency_HP_4","eusplyce",609,"Hardpoint","Frequency","eUnited","W",250,"Clayster",18,21,-3,0.86,17.73,20.69,3550,349.75,5094,"Vegas"
"148","eUnited_Splyce_Frequency_HP_4","eusplyce",609,"Hardpoint","Frequency","Splyce","L",199,"Jurd",23,21,2,1.1,22.66,20.69,3720,366.5,5648,"Vegas"
"149","eUnited_Splyce_Frequency_HP_4","eusplyce",609,"Hardpoint","Frequency","Splyce","L",199,"Aqua",22,22,0,1,21.67,21.67,3710,365.52,5409,"Vegas"
"150","eUnited_Splyce_Frequency_HP_4","eusplyce",609,"Hardpoint","Frequency","eUnited","W",250,"JKap",19,23,-4,0.83,18.72,22.66,3420,336.95,4473,"Vegas"
"151","eUnited_Splyce_Frequency_SND_5","eusplyce",NA,"Search & Destroy","Frequency","Splyce","L",4,"Accuracy",10,7,3,1.43,NA,NA,1200,NA,2153,"Vegas"
"152","eUnited_Splyce_Frequency_SND_5","eusplyce",NA,"Search & Destroy","Frequency","Splyce","L",4,"Loony",8,7,1,1.14,NA,NA,1545,NA,1568,"Vegas"
